protein,l2FC,Q1,Q3,p,padj
EIF3G,0.078216095050049,-0.1639907988667204,0.15729747155219798,1,1
EIF3H,0.01586403078212939,-0.11755232597834109,0.1212463215055486,0.8412698412698413,0.8830072597514458
EIF3I,-0.13088846332691162,-0.23078949855089093,-0.07424802221573401,0.015873015873015872,0.051195958770994504
EIF3JB,0.4952493619540306,0.24027056553716974,0.5670136672537112,0.15079365079365079,0.24347078842666725
EIF3K,0.39584574928263905,0.2891505668606591,0.4775160366607665,0.15079365079365079,0.24347078842666725
EIF3M,0.11182094285912214,-0.11246039248486994,0.2818073227316802,0.42063492063492064,0.5304952333640859
EIF3S10,0.0792264397407827,-0.11636677116531047,0.10514039564404243,1,1
EIF3S6IP,0.2309953555241222,-0.07593002863396947,0.3520112506072408,0.42063492063492064,0.5304952333640859
EIF4A1,0.3556441797775918,0.018499719829332406,0.5053322330217007,0.2222222222222222,0.32486384030327026
EIF4A2,1.0577039818802518,0.8160182992114997,1.1377640751927416,0.007936507936507936,0.034027966263558404
EIF4A3,0.10503507401062251,-0.14662807334026695,0.2411132031174752,0.42063492063492064,0.5304952333640859
EIF4B,-0.40061125891896054,-0.5246245476097116,-0.3089737066342515,0.007936507936507936,0.034027966263558404
EIF4E1C,-0.3618308259998493,-0.43474329804466905,-0.3348580917574999,0.007936507936507936,0.034027966263558404
EIF4E2,0.9541556280213221,0.6324600794634101,1.2111822015266114,0.09523809523809523,0.18343155185260446
EIF4EA,0.29316336544269816,0.23570569896250504,0.3657863023749002,0.15079365079365079,0.24347078842666725
EIF4EB,0.041813031873335404,-0.06547437099627018,0.27954952976773484,0.5476190476190477,0.6446497917546431
EIF4EBP1,-0.6369941764832419,-0.8141197755051408,-0.5753388018786332,0.007936507936507936,0.034027966263558404
EIF4EBP2,-0.9624055248663517,-1.0599532465748922,-0.5406268719240224,0.007936507936507936,0.034027966263558404
EIF4EBP3,0.08910602471368989,-0.13699643992957178,0.4461040855252705,0.42063492063492064,0.5304952333640859
EIF4ENIF1,-0.24177100971179044,-0.31596481362483075,-0.17666479226691933,0.007936507936507936,0.034027966263558404
EIF4G2,-0.1564927974836401,-0.3053864103480777,-0.1218765343989503,0.007936507936507936,0.034027966263558404
EIF4G3,-0.19376053352348066,-0.33663375322295863,-0.16558039097695954,0.09523809523809523,0.18343155185260446
EIF4H,-0.07619936698219831,-0.289270747731738,0.008989899872965168,0.42063492063492064,0.5304952333640859
EIF5,-0.06921899000640863,-0.26212617655696846,-0.043906297705628816,0.05555555555555555,0.1246639413692778
EIF5A,0.6858514884524602,0.5992843869829407,0.8463915118543106,0.007936507936507936,0.034027966263558404
EIF5A2,0.06361575397180275,-0.08789335458488523,0.20687405248906288,1,1
EIF5B,0.11941770197980262,-0.0017145455243685603,0.20276264260682808,0.30952380952380953,0.4197668650793651
EIF6,-0.8888480764201248,-0.9437659448342082,-0.6251959359361798,0.007936507936507936,0.034027966263558404
ELAC2,0.41972760015169897,0.28213714068213847,0.45640834927771934,0.007936507936507936,0.034027966263558404
ELANE,-0.22341370050461862,-1.1643756745054183,-0.12865192985374918,0.031746031746031744,0.08356167765187983
ELAVL1,-0.6583982506738515,-0.6831180400802701,-0.4885464951442984,0.007936507936507936,0.034027966263558404
ELF2,-1.9816300081234388,-2.2017868428155793,-1.6368186989256372,0.05555555555555555,0.1246639413692778
ELK1,-0.6868380622850108,-0.8974027922444723,-0.4892685560798107,0.05555555555555555,0.1246639413692778
ELK3,0.5652768555790111,0.4142775764453095,0.6549531606295584,0.007936507936507936,0.034027966263558404
ELL,-0.43173729142332107,-0.5943441954235311,-0.34578183564035925,0.007936507936507936,0.034027966263558404
ELMO1,0.6540564585091317,0.4669135698030722,0.7943214955752502,0.007936507936507936,0.034027966263558404
ELMO3,-0.5902915863243194,-0.7597627865769105,-0.5274603459008489,0.007936507936507936,0.034027966263558404
ELMOD2,0.4269887855189616,0.3987173654827494,0.6563361014835412,0.007936507936507936,0.034027966263558404
ELMSAN1,0.2450633616851121,0.17069334776924805,0.4271482096656172,0.031746031746031744,0.08356167765187983
ELOVL1B,0.02919909905963891,-0.3014486329946031,0.23435128877500944,1,1
ELOVL5,-0.3982534300716871,-0.7266795958481502,0.07116935741121111,0.42063492063492064,0.5304952333640859
ELP2,-0.4747126943052571,-0.5731766371777169,-0.3755775781550028,0.007936507936507936,0.034027966263558404
ELP3,-0.04551718830277096,-0.10051244624309064,0.035474711727189856,0.42063492063492064,0.5304952333640859
ELP4,0.019077651722941624,-0.06651823621620778,0.041395680442899874,1,1
ELP5,-0.06664689540751745,-0.2537672617593856,0.31303871003999184,0.8412698412698413,0.8830072597514458
EMB,0.7240114833805684,0.1599614222603627,0.7966106720505195,0.09523809523809523,0.18343155185260446
EMC1,-0.1358251763675824,-0.3797479812940594,0.13893643430435887,1,1
EMC10,-0.027299705491341086,-0.048608722616869215,0.24901013928541005,0.6904761904761905,0.7649359858490934
EMC2,0.15602090477369046,-0.02105164188068187,0.16349256710212146,0.42063492063492064,0.5304952333640859
EMC3,0.18750427832759797,0.1338289844690692,0.5192735938406301,0.09523809523809523,0.18343155185260446
EMC4,0.4586810832555983,0.2403560346999516,0.7284352607207474,0.05555555555555555,0.1246639413692778
EMC7,-0.166986435843139,-0.21886542063210968,0.032353717074812494,0.6904761904761905,0.7649359858490934
EMC8,0.6760140049914405,0.5333743579367827,0.8011264537275729,0.015873015873015872,0.051195958770994504
EMC9,-0.43256233246465925,-0.6712222542432897,-0.34017822212308246,0.015873015873015872,0.051195958770994504
EME1,-1.4838504779028785,-1.6492290381609713,-1.1578090825212595,0.007936507936507936,0.034027966263558404
EMILIN1A,1.0898220978104192,0.8304979427772992,1.6244849784753121,0.007936507936507936,0.034027966263558404
EML2,0.5712964988940605,0.3706085245902493,0.6403330448801121,0.007936507936507936,0.034027966263558404
EML3,0.08014067333419206,-0.17556738075867884,0.18143916789117043,1,1
EML4,0.09145189815565047,-0.03872162437211912,0.1970396275930817,0.42063492063492064,0.5304952333640859
ENDOG,-0.3816718025858101,-0.41812771908143276,-0.2906479412081211,0.007936507936507936,0.034027966263558404
ENGASE,-0.2145004139569302,-0.2869655076305726,-0.07404976629345938,0.15079365079365079,0.24347078842666725
ENO1A,0.23331340934783285,0.04102276409357941,0.39181373455900115,0.09523809523809523,0.18343155185260446
ENO3,-0.1862105517679602,-0.4967793406002379,0.5697937259206789,0.8412698412698413,0.8830072597514458
ENOPH1,0.21591595689472243,0.11508834350409103,0.3709478499418424,0.015873015873015872,0.051195958770994504
ENOSF1,-0.02625722799162844,-0.37663860896021006,0.09943025061989275,0.6904761904761905,0.7649359858490934
ENPEP,1.3076491586895145,0.5537000791440967,1.8993714646267108,0.05555555555555555,0.1246639413692778
ENPP1,0.2284340911476015,-0.03872838951668811,0.37289360409946326,0.30952380952380953,0.4197668650793651
ENPP4,0.6007023702186878,0.3908628474367397,0.62207135595634,0.007936507936507936,0.034027966263558404
ENSAB,0.6104742732131605,0.41718547803538897,0.7390750711338612,0.007936507936507936,0.034027966263558404
ENTPD1,0.31996422989064044,-0.09430187200323203,0.5009752844380699,0.42063492063492064,0.5304952333640859
ENY2,-0.3744621333028384,-0.4931384360387199,-0.00478013957695822,0.2222222222222222,0.32486384030327026
EP300A,-0.20744823433948056,-0.2983366523922939,-0.1053147366083067,0.031746031746031744,0.08356167765187983
EP400,-0.49835961112632887,-0.6268730424167508,-0.3695045180144092,0.15079365079365079,0.24347078842666725
EPB41B,-0.6239988991088801,-0.9033681636147648,0.9480744173943982,0.8412698412698413,0.8830072597514458
EPB41L2,-0.4833079283631747,-0.5027807205657346,-0.27315294655647193,0.007936507936507936,0.034027966263558404
EPB41L3B,0.10129695258993365,0.0032294535181591755,0.2641948949990116,0.2222222222222222,0.32486384030327026
EPB49,-0.8323585412563261,-1.0705992526380577,0.5318361984702804,0.42063492063492064,0.5304952333640859
EPC1,-0.23296808092086607,-0.3279582631930076,-0.1535191768188433,0.15079365079365079,0.24347078842666725
EPCAM,0.335479570418979,-0.12425028214380873,1.2162675487397117,0.42063492063492064,0.5304952333640859
EPDR1,0.9570892998728802,0.7454968731489515,1.6156524212920136,0.015873015873015872,0.051195958770994504
EPG5,0.13407670966492802,0.09047787411738817,0.36548348410126685,0.05555555555555555,0.1246639413692778
EPHX1L,0.6755629032547681,0.41252462666831846,1.3317680357707893,0.031746031746031744,0.08356167765187983
EPHX2,0.705611303827979,0.25066910570090783,1.39188290216517,0.05555555555555555,0.1246639413692778
EPN1,0.4893613300127022,0.34205633061828067,0.6067707948369012,0.007936507936507936,0.034027966263558404
EPN2,0.4193691193261806,0.29738333621996915,0.5980245403075202,0.007936507936507936,0.034027966263558404
EPOR,-0.04422364711934712,-0.1642871699049291,0.7475734310304922,0.6904761904761905,0.7649359858490934
EPPK1,1.3453838582272297,0.7918307795350188,1.6387160172968294,0.015873015873015872,0.051195958770994504
EPRS,-0.10296955114581863,-0.21186176258376577,0.0014728777572585727,0.30952380952380953,0.4197668650793651
EPS15,0.03356487945755049,-0.10964941359070934,0.06658866863902091,0.8412698412698413,0.8830072597514458
EPS15L1,-0.5581394281297918,-0.5891237231992115,-0.2494154742811503,0.031746031746031744,0.08356167765187983
EPS15L1A,0.03913233653130277,-0.10874397629294563,0.16378726020966283,0.5476190476190477,0.6446497917546431
EPS8L2,-0.029629969581890236,-0.343020168083239,0.7531180352220588,1,1
EPS8L3,0.18279615155115891,-0.37602232588359286,0.7626676016767995,0.8412698412698413,0.8830072597514458
ERAL1,-0.24757241073672986,-0.39559216782889095,-0.030712397531779345,0.2222222222222222,0.32486384030327026
ERAP1,0.30131729472667956,0.07676562802868858,0.32359455866248155,0.15079365079365079,0.24347078842666725
ERAS,0.15065701965221123,-0.07289301482191135,0.21478532370774772,0.8412698412698413,0.8830072597514458
ERC1,-0.11109133946863281,-0.3630694926996618,0.025398365200260287,0.30952380952380953,0.4197668650793651
ERCC1,-0.8654040161808112,-1.2524724812416892,-0.6334541409204988,0.007936507936507936,0.034027966263558404
ERCC3,-0.18744309103017898,-0.24723268886551963,-0.02229651616432804,0.15079365079365079,0.24347078842666725
ERCC4,-0.5950929862525776,-0.6688729277179171,-0.5443978237142879,0.007936507936507936,0.034027966263558404
ERCC5,0.049113130590779264,-0.20518834983313994,0.11682193705498989,0.8412698412698413,0.8830072597514458
ERCC6L,-0.9034639119590508,-1.070523687787496,-0.703113640354438,0.007936507936507936,0.034027966263558404
ERFL3,-0.23573575922175038,-0.3075585861021928,-0.1351471885081903,0.031746031746031744,0.08356167765187983
ERGIC1,-0.05828203109449248,-0.3649072061482208,0.4160396234745498,0.8412698412698413,0.8830072597514458
ERGIC2,1.3295950993875802,0.8084307741343277,1.8583880116265306,0.05555555555555555,0.1246639413692778
ERGIC3,-1.5602609521539588,-1.7286718319661407,-1.3621155508300298,0.015873015873015872,0.051195958770994504
ERI1,0.3815599604323303,0.10647832558699122,0.48719251775122174,0.15079365079365079,0.24347078842666725
ERI2,0.042478195351339565,-0.2096659647702417,0.06431849847104942,1,1
ERICH1,0.10004948815216252,-0.14014511409150998,0.43385516964350224,0.42063492063492064,0.5304952333640859
ERLEC1,0.7554031935884602,0.59935202372926,1.1917252973686203,0.031746031746031744,0.08356167765187983
ERLIN1,-0.2260567057047389,-0.33221185771864015,0.24372158384176146,0.42063492063492064,0.5304952333640859
ERLIN2,0.4713358832860486,0.3888676542817606,0.6430041774088693,0.007936507936507936,0.034027966263558404
ERMP1,-0.1434528852174175,-0.4824289673826989,0.07409398930256117,0.42063492063492064,0.5304952333640859
ERN1,-0.5812298858815215,-0.7479999195171807,-0.2328163463955768,0.15079365079365079,0.24347078842666725
ERO1LB,0.21060809982519046,-0.2593225452166923,0.4221025699579304,1,1
ERP44,-0.058893565767849765,-0.10733886097708378,0.05344018243334858,0.5476190476190477,0.6446497917546431
ESAMA,0.19377261273425894,-0.11707977280670079,0.35957465331402894,0.42063492063492064,0.5304952333640859
ESCO2,-1.4186084951087512,-1.484219134996831,-0.759931215023121,0.015873015873015872,0.051195958770994504
ESD,-0.06028811381390753,-0.22923572166741835,0.07138053504363029,0.6904761904761905,0.7649359858490934
ESF1,-0.5200403570604202,-0.719126102337249,-0.4459375629987612,0.007936507936507936,0.034027966263558404
ESYT1A,0.7462103538489764,0.5882113288783799,0.8724486307293375,0.007936507936507936,0.034027966263558404
ESYT1B,0.47280438363938515,0.33948338525667054,0.6016674296417612,0.007936507936507936,0.034027966263558404
ESYT2,0.3629106243766316,0.20067424836830838,0.47539868094821003,0.015873015873015872,0.051195958770994504
ETF1,-0.35733164287568187,-0.40923339545027204,-0.19087250139851264,0.05555555555555555,0.1246639413692778
ETFA,-0.36057733359017874,-0.5326108485814771,-0.1172718716773602,0.15079365079365079,0.24347078842666725
ETFB,0.12239537217259056,-0.07841376333717065,0.25229730953288865,0.8412698412698413,0.8830072597514458
ETFDH,0.6106652426726704,0.2683129147167307,0.711305107885952,0.007936507936507936,0.034027966263558404
ETHE1,0.07908154082490171,0.06328843631653314,0.29034190045358343,0.2222222222222222,0.32486384030327026
ETV6,-0.8771351694554816,-0.9667083928157219,-0.6727255602623323,0.007936507936507936,0.034027966263558404
EVI5B,-0.755340540304239,-0.8335015538906809,-0.4706401229913979,0.007936507936507936,0.034027966263558404
EWSR1B,-0.4009457718944809,-0.51790549924646,-0.04054936122519237,0.15079365079365079,0.24347078842666725
EXD3,0.6750608678098402,0.24411906455216936,1.1409004822867814,0.09523809523809523,0.18343155185260446
EXOC1,0.412341439778082,0.2907283162391714,0.45446142514737176,0.007936507936507936,0.034027966263558404
EXOC2,0.39072820438858,0.33328324927015984,0.46173815269740004,0.007936507936507936,0.034027966263558404
EXOC3,0.528496912049448,0.38363279311575127,0.5759754652649818,0.007936507936507936,0.034027966263558404
EXOC4,0.4147083382473795,0.32966789001998364,0.5145473626820767,0.007936507936507936,0.034027966263558404
EXOC5,0.2778603377417319,0.20738275401081907,0.32155497540934874,0.007936507936507936,0.034027966263558404
EXOC6B,0.1947529015781697,0.04709940375096977,0.20223896733682878,0.15079365079365079,0.24347078842666725
EXOC7,0.37095723473951026,0.26319458407238017,0.4397738619766578,0.007936507936507936,0.034027966263558404
EXOC8,0.4438735040512398,0.4129321014764997,0.4979609016084119,0.007936507936507936,0.034027966263558404
EXOSC1,0.5264980867083793,0.10329628022055104,0.7238327459910003,0.05555555555555555,0.1246639413692778
EXOSC10,-0.32592015887491144,-0.372401752151692,-0.07345153808320148,0.05555555555555555,0.1246639413692778
EXOSC2,-0.6594962606551,-0.7785046059079086,-0.14037260922606976,0.05555555555555555,0.1246639413692778
EXOSC4,0.03644948195526965,-0.08369122599312817,0.08425912186947926,1,1
EXOSC5,-0.14008886249034802,-0.29418698280797173,0.017416439276928486,0.30952380952380953,0.4197668650793651
EXOSC6,-0.022025362166949947,-0.23323599937744888,0.011332762556342857,0.30952380952380953,0.4197668650793651
EXOSC7,0.1146651129075309,0.078942898814641893,0.2348873224611232,0.015873015873015872,0.051195958770994504
EXOSC8,-0.4885251494485203,-0.5413038910474093,-0.3630674892807484,0.007936507936507936,0.034027966263558404
EXOSC9,0.00459351557534049,-0.13709060177870924,0.08181292149116004,1,1
EYA3,-0.12099601323768994,-0.29289455398846975,-2.863499138801018e-4,0.2222222222222222,0.32486384030327026
EZH1,-0.5851862297030799,-1.1247705386381384,-0.43742134368999075,0.05555555555555555,0.1246639413692778
EZRA,0.09532479828832052,-0.40266792882269087,0.8745263197566508,0.6904761904761905,0.7649359858490934
EZRB,0.14753856246662878,-0.13662854514807066,0.6060540841872708,0.5476190476190477,0.6446497917546431
F10,-1.3371362044504806,-2.139307898717812,-0.013345720002011063,0.2222222222222222,0.32486384030327026
F11R,0.17242393464762884,-0.01894253422173975,0.6406871022405234,0.30952380952380953,0.4197668650793651
F13A1B,0.5280333934361607,0.4428522706604596,0.7646845603776207,0.007936507936507936,0.034027966263558404
F2,-0.8195649977438499,-0.9304590507275812,1.1462320365603809,1,1
F5,0.15921478923661958,-0.20821599140665903,1.5110820505163804,0.42063492063492064,0.5304952333640859
F8,-0.2745903098790503,-0.7667793758252532,-0.19505493560173015,0.015873015873015872,0.051195958770994504
F8A2,0.7239674616262999,0.5381087373919105,0.8578640462180012,0.007936507936507936,0.034027966263558404
FAAH,0.4077348585437406,0.1758584362499782,1.4052529049481706,0.05555555555555555,0.1246639413692778
FAAH2,0.2608328461442717,-0.23692530453594784,0.46724903364845005,0.5476190476190477,0.6446497917546431
FABP10A,-2.984785722601149,-3.04736861227844,-1.5951779085031177,0.007936507936507936,0.034027966263558404
FABP3,-0.9925735652435712,-1.224906130444797,-0.7873058464942275,0.007936507936507936,0.034027966263558404
FABP6,1.55214489259766,1.1179969406399906,2.1212761088569287,0.15079365079365079,0.24347078842666725
FADD,0.1954957161923474,0.12078960049167975,0.3619560312070007,0.15079365079365079,0.24347078842666725
FAF1,0.11761661950021818,-0.10289673652973974,0.19469080138819805,0.5476190476190477,0.6446497917546431
FAF2,0.3462539278612695,0.27946996933243895,0.49377755545195967,0.007936507936507936,0.034027966263558404
FAHD2A,0.8458990720126707,0.825329449344558,1.161694950040335,0.007936507936507936,0.034027966263558404
FAIMA,-0.4295667465733217,-0.48601405436236256,-0.11005272161872881,0.05555555555555555,0.1246639413692778
FAM101B,0.11552020705242683,-0.3900004793809906,0.1571272181900909,0.8412698412698413,0.8830072597514458
FAM102BB,-0.28164761757107115,-0.3996149044549,0.16173824169912976,0.8412698412698413,0.8830072597514458
FAM105BA,-0.0350294322750635,-0.28791406190151747,0.040441276081175204,0.5476190476190477,0.6446497917546431
FAM107B,-0.1272876587101308,-0.3585714047408679,0.10142437240623892,0.8412698412698413,0.8830072597514458
FAM108A1,0.7476163022848183,0.44299062689271906,0.7822443474172296,0.007936507936507936,0.034027966263558404
FAM108B1,0.47348097386817045,0.25837116028218077,0.5756662427275216,0.05555555555555555,0.1246639413692778
FAM114A1,0.5890316214259812,0.15380352799272146,0.6754800610825598,0.15079365079365079,0.24347078842666725
FAM114A2,0.03647968837980997,-0.09039379998811015,0.1825288542850707,0.5476190476190477,0.6446497917546431
FAM115A,0.9691326697043898,0.6722698856148099,1.1897042823000987,0.015873015873015872,0.051195958770994504
FAM116A,0.6107116412510294,0.3909628984084783,0.7499823671573189,0.015873015873015872,0.051195958770994504
FAM120C,-0.07092036628630183,-0.13467912093284085,-0.005871603878340181,0.15079365079365079,0.24347078842666725
FAM129AB,0.661899093348886,0.5085326754371948,0.7771016239012347,0.15079365079365079,0.24347078842666725
FAM133B,-0.8379937456882818,-0.9806741065187303,-0.6836218510438012,0.007936507936507936,0.034027966263558404
FAM134A,-0.5707219667075911,-0.6635564710554895,-0.36110492784315085,0.007936507936507936,0.034027966263558404
FAM134C,-0.788976349022132,-0.8549828205382894,-0.3689330111519489,0.015873015873015872,0.051195958770994504
FAM136A,-0.20462349221038068,-0.3098884151003496,-0.07763533213003981,0.15079365079365079,0.24347078842666725
FAM151B,-0.3718907228925321,-0.5174351335002019,0.1676217914198581,0.30952380952380953,0.4197668650793651
FAM160A2,-0.0139878355385612,-0.12187918899568118,0.17850596396892016,1,1
FAM160B1,0.5384468747327986,0.13550148879318868,0.6006072818760195,0.15079365079365079,0.24347078842666725
FAM162A,-0.2096612606095114,-0.28018818511829124,0.2106962502003782,0.5476190476190477,0.6446497917546431
FAM168A,-0.15335050913742876,-0.6009927865652607,0.05815378383860015,0.5476190476190477,0.6446497917546431
FAM171A1,-0.08625070423665093,-0.3934870027158208,0.11743081613249196,0.5476190476190477,0.6446497917546431
FAM172A,0.7784117348241715,0.51994333794204906,0.7882266630606303,0.007936507936507936,0.034027966263558404
FAM175A,-0.8190606722430616,-0.9500574144489562,-0.39649602041629173,0.015873015873015872,0.051195958770994504
FAM175B,0.33291799727753,0.22111215208781942,0.5722710728876379,0.015873015873015872,0.051195958770994504
FAM177A1,1.0329835770242202,0.7097506471035402,1.214478189377429,0.031746031746031744,0.08356167765187983
FAM185A,0.5035100518410722,0.32724610371871066,0.51378181928035,0.007936507936507936,0.034027966263558404
FAM188A,-0.4975250784914689,-1.2755628831140395,-0.4807150495710282,0.007936507936507936,0.034027966263558404
FAM192A,-0.23050724487710994,-0.43193448895739905,-0.028266750828290554,0.15079365079365079,0.24347078842666725
FAM193A,-0.574241694626032,-0.6584547918815815,-0.30383217889281156,0.007936507936507936,0.034027966263558404
FAM193B,-1.017774215383069,-1.115972089233349,-0.8715429068488287,0.007936507936507936,0.034027966263558404
FAM195A,-1.1791087014919999,-1.2258904479978803,-0.8175291406918586,0.007936507936507936,0.034027966263558404
FAM195B,-0.3330613428001499,-0.5209429380819017,-0.2622137493519894,0.007936507936507936,0.034027966263558404
FAM203B,-0.10555222334807013,-0.4575068165760712,-0.08949374768200258,0.05555555555555555,0.1246639413692778
FAM206A,-0.012724233165751997,-0.10557023223031159,0.09538681372216828,0.8412698412698413,0.8830072597514458
FAM207A,-0.4063074755746996,-0.532118246103682,-0.2565069444066026,0.031746031746031744,0.08356167765187983
FAM208AB,-0.21517110472268897,-0.22106327638168466,-0.10063931980743845,0.015873015873015872,0.051195958770994504
FAM20B,-0.14772966510336083,-0.26752694244888,-0.05518849931766745,0.09523809523809523,0.18343155185260446
FAM210A,0.40479447271231805,0.06597323063128968,0.5649792683396804,0.2222222222222222,0.32486384030327026
FAM213AA,0.0469287377200196,-0.09335356691502028,0.12067611070339979,0.6904761904761905,0.7649359858490934
FAM213B,-0.6896401940602281,-0.8896094027506187,-0.25709818668122963,0.05555555555555555,0.1246639413692778
FAM219B,-0.47484891096632076,-0.6824230464363605,-0.4520004168088825,0.007936507936507936,0.034027966263558404
FAM21C,0.053334935220092916,-0.1348015519522825,0.15561982200543767,0.8412698412698413,0.8830072597514458
FAM26E,0.376546234355871,0.1646080117130886,0.44777272813652047,0.09523809523809523,0.18343155185260446
FAM26F,-0.11598787102558106,-0.5782420030627993,0.08412604119917688,0.42063492063492064,0.5304952333640859
FAM3A,-0.14700027966852147,-0.3283699388102299,-0.059079501500221454,0.09523809523809523,0.18343155185260446
FAM3C,0.011588393629708094,-0.3092000486887194,0.05447670309465025,0.6904761904761905,0.7649359858490934
FAM49BA,0.4792148292864411,0.10676866527461826,0.5705910708747126,0.05555555555555555,0.1246639413692778
FAM49BB,0.621975671374738,0.2600254863966782,0.7844315863769005,0.031746031746031744,0.08356167765187983
FAM50A,-0.4365433899214608,-0.4469516343598201,-0.3059053773126301,0.007936507936507936,0.034027966263558404
FAM60AL,0.16851866301660934,0.06065565629538838,0.4232476541850865,0.2222222222222222,0.32486384030327026
FAM63A,0.7136212386821761,0.6013212007979725,0.722782232749271,0.007936507936507936,0.034027966263558404
FAM65A,0.2814182082178345,0.09413458090206284,0.37406220259283707,0.15079365079365079,0.24347078842666725
FAM65B,0.0335083859956562,-0.07249950823361218,0.11762560533886912,0.5476190476190477,0.6446497917546431
FAM65C,-0.7464718053275305,-0.8716019100753805,0.8384144166870282,0.6904761904761905,0.7649359858490934
FAM76B,0.2570734908204706,0.12732795562541988,0.3958617866778802,0.15079365079365079,0.24347078842666725
FAM83G,-0.0350084627573608,-0.16891788838178812,0.08529844993179125,0.8412698412698413,0.8830072597514458
FAM83H,-0.26881283282598645,-0.3344004826955782,-0.08689407257799786,0.05555555555555555,0.1246639413692778
FAM84B,0.20871722751717314,-0.1595056989643382,0.2931329632138997,0.8412698412698413,0.8830072597514458
FAM8A1,-0.14697163818873804,-0.26567025478528805,0.040395725116511016,0.30952380952380953,0.4197668650793651
FAM91A1,1.1035013787687404,0.2642014610130694,1.193735038109029,0.15079365079365079,0.24347078842666725
FAM96A,0.12653839288753943,-0.12286047169304126,0.2313416436942326,0.8412698412698413,0.8830072597514458
FAM96B,-0.1474963340386708,-0.323210152890848,-0.04131822514889194,0.2222222222222222,0.32486384030327026
FAM98A,-0.5887950313803074,-0.7934695922649091,-0.47137628144476906,0.007936507936507936,0.034027966263558404
FAM98C,0.6292642601671119,0.48846587982269085,0.6796471798137826,0.007936507936507936,0.034027966263558404
FANCI,-0.15896981559470547,-0.40717102734683763,0.020451501958612894,0.30952380952380953,0.4197668650793651
FAR1,-0.3619494819125002,-1.060605655661007,-0.26183384391278963,0.031746031746031744,0.08356167765187983
FAR2,-0.7550150343208806,-1.0022116460798998,-0.6398468894456002,0.007936507936507936,0.034027966263558404
FARSA,-0.08128990863578167,-0.16940094442950127,-0.005686586375190927,0.2222222222222222,0.32486384030327026
FARSB,0.1438247708106104,0.04273418958166886,0.1732882776976794,0.15079365079365079,0.24347078842666725
FAS,-0.012222034189420583,-0.5159174383303977,0.15949352893994018,0.6904761904761905,0.7649359858490934
FASLG,0.190554764200769,-0.09630605692738214,0.5538703833531216,0.30952380952380953,0.4197668650793651
FASN,-0.8717321743714876,-1.0188169266224385,-0.49945295264731016,0.007936507936507936,0.034027966263558404
FAUA,-0.6581426159128512,-0.7733326365519311,-0.5052528270364398,0.007936507936507936,0.034027966263558404
FBL,0.20449940998430094,0.07189059014936205,0.3485929196906703,0.2222222222222222,0.32486384030327026
FBLN2,0.8133561285555402,0.5402582575937487,0.8951132348067183,0.007936507936507936,0.034027966263558404
FBN1,0.647504373817938,0.6036103970219493,1.3727783817234602,0.007936507936507936,0.034027966263558404
FBP1A,0.7996396678545175,0.43779965928848696,0.8722371829773721,0.015873015873015872,0.051195958770994504
FBP1B,0.2517363209364909,-0.08921233878637125,0.9697510436319092,0.30952380952380953,0.4197668650793651
FBXL19,-0.030418846366151442,-0.12521746726342897,0.2639456409425591,1,1
FBXO10,0.19086348513983964,0.0034364409471905333,0.29099061197075926,0.2222222222222222,0.32486384030327026
FBXO22,0.37552861429287177,0.2687517864855806,0.4200608021253096,0.15079365079365079,0.24347078842666725
FBXO31,-0.1477779456602395,-0.24515026506441018,0.12569559382924744,0.8412698412698413,0.8830072597514458
FBXO38,0.5328357748698593,-0.1333130089890613,0.7157928593536287,0.42063492063492064,0.5304952333640859
FBXO4,0.2513554844565178,0.10610397109268987,0.3170341177498379,0.09523809523809523,0.18343155185260446
FBXO42,0.2228377000224313,-0.4411314755292377,0.3144074316474601,1,1
FBXW9,0.08543646201023947,-0.19896269138125788,0.19670657180206064,0.8412698412698413,0.8830072597514458
FCER1G,-0.1589912366850328,-0.32758548871666093,0.01765145165417792,0.30952380952380953,0.4197668650793651
FCF1,-0.24632454532520676,-0.35371263383199647,-0.12087984795883777,0.15079365079365079,0.24347078842666725
FCHO2,-0.09542812856902927,-0.19241512984383036,-0.021351996088800007,0.09523809523809523,0.18343155185260446
FDX1,-0.5507385564965581,-0.8754287836555719,0.6274275918618493,0.5476190476190477,0.6446497917546431
FDX1L,-0.05346707893046698,-0.14540495354230742,0.09586277148420308,0.8412698412698413,0.8830072597514458
FDXR,0.36672681439724997,0.0466838211228513,1.1590195359953306,0.2222222222222222,0.32486384030327026
FECH,-0.4829329936651803,-0.6683067327266627,0.21271524328605906,0.5476190476190477,0.6446497917546431
FEN1,-0.6851769332698971,-0.9233214690829428,-0.5365724636316287,0.007936507936507936,0.034027966263558404
FERMT3B,-0.18171927187626125,-0.2566965964711194,-0.1431658118091903,0.09523809523809523,0.18343155185260446
FETUB,-1.1996425853754964,-2.117037872996672,-0.4501539934089891,0.15079365079365079,0.24347078842666725
FEZ2,0.31069619514000024,0.014100805298319585,0.4831333989093807,0.2222222222222222,0.32486384030327026
FGA,-0.3430191484620302,-0.6376438600330907,0.7546655915849811,1,1
FGB,0.2978276464449614,-0.3156492150846475,1.568164217627384,0.5476190476190477,0.6446497917546431
FGD,0.3479578922131772,0.15846457595370111,0.3901729835955621,0.015873015873015872,0.051195958770994504
FGD4A,0.4288040654671512,0.17320722572060987,0.4557717206820904,0.031746031746031744,0.08356167765187983
