protein,l2FC,Q1,Q3,p,padj
DSC2L,-0.1680967662969195,-0.7573580756485856,-0.03815260140308396,0.1111111111111111,0.2351190476190476
DYNC1I2A,-0.7715756854400873,-0.931269823018928,-0.2722312103030182,0.06349206349206349,0.15923406399596876
ECM1,0.19481827381144612,-0.30459278883546226,0.702228611136567,0.7301587301587302,0.8220789503449837
EEF1A1L1,-0.8460337639202322,-1.0724009338711502,-0.6057561184135745,0.015873015873015872,0.075998075998076
EEF1G,-0.4482428721600513,-0.7758566096331951,-0.3940102846961788,0.015873015873015872,0.075998075998076
EEF2,-0.34046049847285786,-0.6047790239861612,-0.1950876283683156,0.031746031746031744,0.10825625214114422
EHD1,-0.35621622903551575,-0.6953675482685018,0.7656316756081907,0.5555555555555556,0.6822107081174439
EIF4B,-1.145195438176824,-1.6868871678075332,-0.6771395332564492,0.031746031746031744,0.10825625214114422
EIF5A2,-0.8124767247190832,-1.1094410662279843,-0.47677586289623974,0.1111111111111111,0.2351190476190476
ENO1A,-0.7647569149140097,-1.093502745445992,-0.24866496538406402,0.06349206349206349,0.15923406399596876
ENO3,-0.40421242229819754,-0.9057129768888368,0.07995744811629901,0.5555555555555556,0.6822107081174439
ENPP2,0.8397683466986479,0.5285666020866042,1.0393513065947166,0.031746031746031744,0.10825625214114422
EPD,0.8828320605641196,0.5678279917586133,1.2790361990063461,0.015873015873015872,0.075998075998076
EPDR1,1.5153638999834769,1.2572609925254312,1.6611774366893681,0.015873015873015872,0.075998075998076
EVPLA,-0.606028603984285,-1.012227621290994,-0.33080889514725254,0.06349206349206349,0.15923406399596876
EWSR1B,-0.00753724816610557,-0.3078378386052494,0.34599856008603025,1,1
F10,0.9984733909302754,0.5402389138365313,1.4289402651151084,0.031746031746031744,0.10825625214114422
F13A1B,0.5359132659026979,0.3271237243688905,1.1027648480585834,0.1111111111111111,0.2351190476190476
F2,0.662701481042447,0.24117910907609907,1.0922199957416936,0.1111111111111111,0.2351190476190476
F5,1.1741735604249897,0.4034562866168754,1.4362670960317674,0.06349206349206349,0.15923406399596876
FABP10A,0.6363402550399275,-0.8399345872178712,1.6826321524001586,0.7301587301587302,0.8220789503449837
FABP2,-0.1400920926048883,-0.8557433894844628,0.2203306154778648,0.7301587301587302,0.8220789503449837
FABP3,-0.25500034467840926,-0.35598790358482635,0.4940719204681181,0.9047619047619047,0.946704509618417
